IndivGroup,soundfile,S1_dur,Tcall_dur,RecSite,Lat,Long,LocCode,Region
TOR03,Tor07III04-250835i7.wav,0.098677388,0.22749707,T1,10.925101,-65.257572,TOR,isl
TOR03,Tor07III04-251500i7.wav,0.121892178,0.448367146,T1,10.925101,-65.257572,TOR,isl
TOR03,Tor07III04-252460i7.wav,0.12970057,0.334093679,T1,10.925101,-65.257572,TOR,isl
TOR03,Tor07III04-253030i7.wav,0.130599279,0.470825556,T1,10.925101,-65.257572,TOR,isl
TOR04,Tor09III04-101160i13.wav,0.086407765,0.219197189,T1,10.925101,-65.257572,TOR,isl
TOR04,Tor09III04-101325i13.wav,0.097082056,0.225029641,T1,10.925101,-65.257572,TOR,isl
TOR04,Tor09III04-101565i13.wav,0.103811259,0.245316551,T1,10.925101,-65.257572,TOR,isl
TOR04,Tor09III04-101622i13.wav,0.093492956,0.235255501,T1,10.925101,-65.257572,TOR,isl
TOR04,Tor09III04-110955i13.wav,0.093416781,0.243283319,T1,10.925101,-65.257572,TOR,isl
TOR04,Tor09III04-111430i13.wav,0.08878132,0.233234983,T1,10.925101,-65.257572,TOR,isl
TOR04,Tor09III04-111840i13.wav,0.090773767,0.234268459,T1,10.925101,-65.257572,TOR,isl
TOR04,Tor09III04-112525i13.wav,0.093080075,0.22651373,T1,10.925101,-65.257572,TOR,isl
TUM01,Tum05i05-061860g2.wav,0.150385478,0.411226986,V15,7.20923,-61.36386,VEN6,main
TUM01,Tum05i05-062432g2.wav,0.106230499,0.11133462,V15,7.20923,-61.36386,VEN6,main
TUM01,Tum05i05-064700g3.wav,0.120440138,0.302480796,V15,7.20923,-61.36386,VEN6,main
TUM01,Tum05i05-065495g3.wav,0.103861919,0.102957863,V15,7.20923,-61.36386,VEN6,main
TUM01,Tum05i05-065770g3.wav,0.102849708,0.105134036,V15,7.20923,-61.36386,VEN6,main
TUM02,Tum12i05-021883g9.wav,0.088616515,0.094492474,V15,7.20923,-61.36386,VEN6,main
TUM02,Tum12i05-024145g9.wav,0.08061959,0.260667163,V15,7.20923,-61.36386,VEN6,main
TUM02,Tum12i05-025987g9.wav,0.065021182,0.084032118,V15,7.20923,-61.36386,VEN6,main
TUM02,Tum12i05-032165g9.wav,0.084950145,0.086426797,V15,7.20923,-61.36386,VEN6,main
TUM02,Tum12i05-032861g9.wav,0.078831378,0.081572812,V15,7.20923,-61.36386,VEN6,main
TUM02,Tum12i05-033323g9.wav,0.075177244,0.080481753,V15,7.20923,-61.36386,VEN6,main
TUM02,Tum12i05-033667g9.wav,0.087875797,0.094954577,V15,7.20923,-61.36386,VEN6,main
TUM02,Tum12i05-033980g9.wav,0.098251406,0.103327769,V15,7.20923,-61.36386,VEN6,main
TUM02,Tum12i05-035235g9.wav,0.083754264,0.286899176,V15,7.20923,-61.36386,VEN6,main
TUM02,Tum12i05-035705g9.wav,0.085925856,0.275210898,V15,7.20923,-61.36386,VEN6,main
TUM02,Tum12i05-040280g9.wav,0.093412369,0.271034669,V15,7.20923,-61.36386,VEN6,main
TUM02,Tum12i05-040340g9.wav,0.091848141,0.283202257,V15,7.20923,-61.36386,VEN6,main
TUM02,Tum12i05-040835g9.wav,0.085033215,0.253885034,V15,7.20923,-61.36386,VEN6,main
TUM02,Tum12i05-040917g9.wav,0.084659308,0.278598085,V15,7.20923,-61.36386,VEN6,main
TUM02,Tum12i05-044335g9.wav,0.095120419,0.286395933,V15,7.20923,-61.36386,VEN6,main
TUM02,Tum12i05-044828g9.wav,0.108419108,0.273523406,V15,7.20923,-61.36386,VEN6,main
TUM02,Tum12i05-045157g9.wav,0.103844628,0.277374381,V15,7.20923,-61.36386,VEN6,main
TUM02,Tum12i05-045455g9.wav,0.102140905,0.288061361,V15,7.20923,-61.36386,VEN6,main
TUM02,Tum12i05-055545g9.wav,0.110780914,0.303470698,V15,7.20923,-61.36386,VEN6,main
TUM02,Tum12i05-055630g9.wav,0.124618038,0.317689967,V15,7.20923,-61.36386,VEN6,main
TUM03,Tum12i05-243188g10.wav,0.090631927,0.259324941,V19,7.35648,-61.54206,VEN6,main
TUM03,Tum12i05-245085g10.wav,0.080922257,0.244818713,V19,7.35648,-61.54206,VEN6,main
TUM03,Tum12i05-245525g10.wav,0.082602091,0.090520045,V19,7.35648,-61.54206,VEN6,main
TUM03,Tum12i05-260180g10.wav,0.079106895,0.227836528,V19,7.35648,-61.54206,VEN6,main
TUM03,Tum12i05-260277g10.wav,0.083513061,0.251761479,V19,7.35648,-61.54206,VEN6,main
TUM03,Tum12i05-260488g10.wav,0.072552327,0.114925662,V19,7.35648,-61.54206,VEN6,main
TUM03,Tum12i05-261180g10.wav,0.077867166,0.221849107,V19,7.35648,-61.54206,VEN6,main
TUM03,Tum12i05-261485g10.wav,0.075568632,0.214616153,V19,7.35648,-61.54206,VEN6,main
TUM03,Tum12i05-261665g10.wav,0.080413333,0.236644167,V19,7.35648,-61.54206,VEN6,main
TUM03,Tum12i05-261745g10.wav,0.06715796,0.209271216,V19,7.35648,-61.54206,VEN6,main
TUM03,Tum12i05-262545g10.wav,0.088445154,0.247061412,V19,7.35648,-61.54206,VEN6,main
TUM03,Tum12i05-262950g10.wav,0.067881569,0.200568255,V19,7.35648,-61.54206,VEN6,main
TUM03,Tum12i05-263120g10.wav,0.092595796,0.236890029,V19,7.35648,-61.54206,VEN6,main
TUM03,Tum12i05-263510g10.wav,0.091250689,0.092188109,V19,7.35648,-61.54206,VEN6,main
TUM03,Tum12i05-263544g10.wav,0.089944603,0.270165519,V19,7.35648,-61.54206,VEN6,main
TUM03,Tum12i05-263810g10.wav,0.082094035,0.230585771,V19,7.35648,-61.54206,VEN6,main
TUM03,Tum12i05-264259g10.wav,0.095161439,0.091910344,V19,7.35648,-61.54206,VEN6,main
TUM03,Tum12i05-264660g10.wav,0.069331899,0.153791733,V19,7.35648,-61.54206,VEN6,main
TUM03,Tum12i05-265857g10.wav,0.093147688,0.096731003,V19,7.35648,-61.54206,VEN6,main
TUM04,Tum13i05-021750g11.wav,0.079687075,0.195596252,V19,7.35648,-61.54206,VEN6,main
TUM04,Tum13i05-023235g11.wav,0.100035983,0.104628614,V19,7.35648,-61.54206,VEN6,main
TUM04,Tum13i05-023850g11.wav,0.065370212,0.162977621,V19,7.35648,-61.54206,VEN6,main
TUM04,Tum13i05-043247g11.wav,0.105189695,0.104103033,V19,7.35648,-61.54206,VEN6,main
TUM04,Tum13i05-045185g11.wav,0.089384127,0.091615557,V19,7.35648,-61.54206,VEN6,main
TUM04,Tum13i05-050197g11.wav,0.091388561,0.219278042,V19,7.35648,-61.54206,VEN6,main
TUM04,Tum13i05-060066g11.wav,0.098249116,0.099490667,V19,7.35648,-61.54206,VEN6,main
TUM05,Tum14i05-044513g14.wav,0.103436715,0.274983775,V16,7.41373,-61.55849,VEN6,main
TUM05,Tum14i05-044973g14.wav,0.090463877,0.239758184,V16,7.41373,-61.55849,VEN6,main
TUM05,Tum14i05-071100g14.wav,0.096350718,0.262297396,V16,7.41373,-61.55849,VEN6,main
TUM05,Tum14i05-071963g14.wav,0.105442843,0.25828601,V16,7.41373,-61.55849,VEN6,main
TUM05,Tum14i05-074470g14.wav,0.096871825,0.264100109,V16,7.41373,-61.55849,VEN6,main
TUM05,Tum14i05-075720g14.wav,0.115574151,0.272661339,V16,7.41373,-61.55849,VEN6,main
TUM05,Tum14i05-075920g14.wav,0.110986386,0.110940991,V16,7.41373,-61.55849,VEN6,main
TUM05,Tum14i05-083290g14.wav,0.100409582,0.249852378,V16,7.41373,-61.55849,VEN6,main
TUM05,Tum14i05-083600g14.wav,0.105024882,0.109195973,V16,7.41373,-61.55849,VEN6,main
TUM07,Tum14i05b-074710g21.wav,0.116765462,0.282429515,V17,7.20923,-61.36386,VEN6,main
TUM07,Tum14i05b-080151g21.wav,0.14133793,0.401174483,V17,7.20923,-61.36386,VEN6,main
TUM07,Tum14i05b-081260g21.wav,0.119416868,0.279105337,V17,7.20923,-61.36386,VEN6,main
TUM07,Tum14i05b-081945g21.wav,0.149804133,0.338468087,V17,7.20923,-61.36386,VEN6,main
TUM07,Tum14i05b-082500g21.wav,0.185133069,0.398144027,V17,7.20923,-61.36386,VEN6,main
TUM08,Tum14i05c-0213130g25.wav,0.108465327,0.25018611,V18,7.21762,-61.38632,VEN6,main
TUM08,Tum14i05c-021410g25.wav,0.108690256,0.247728077,V18,7.21762,-61.38632,VEN6,main
TUM08,Tum14i05c-021630g25.wav,0.114775217,0.242404677,V18,7.21762,-61.38632,VEN6,main
TUM08,Tum14i05c-021705g25.aif,0.107757371,0.212116434,V18,7.21762,-61.38632,VEN6,main
TUM08,Tum14i05c-023470g25.wav,0.112972609,0.243670905,V18,7.21762,-61.38632,VEN6,main
TUM09,Tum14i05c-080880g28.wav,0.113593876,0.113320118,V18,7.21762,-61.38632,VEN6,main
TUM09,Tum14i05c-082016g28.wav,0.117250638,0.119247083,V18,7.21762,-61.38632,VEN6,main
TUM09,Tum14i05c-082973g28.wav,0.109481827,0.251352299,V18,7.21762,-61.38632,VEN6,main
TUM09,Tum14i05c-084177g28.wav,0.100105004,0.099235927,V18,7.21762,-61.38632,VEN6,main
TUM09,Tum14i05c-084687g28.wav,0.101343444,0.241430226,V18,7.21762,-61.38632,VEN6,main
TUM09,Tum14i05c-085362g28.wav,0.105722954,0.106815191,V18,7.21762,-61.38632,VEN6,main
